Customer_ID,Age,Gender,Category,Product,Purchase_Amount,Quantity,Discount_Applied,Subscription_Status,Payment_Method,Purchase_Date,Location,Review_Rating
C00739,55,Male,Clothing,T-Shirt,1660.03,3,No,Inactive,Credit Card,2025-01-08,Jaipur,4.5
C00035,22,Male,Electronics,Speaker,85238.19,4,Yes,Active,Net Banking,2025-01-24,Kolkata,4.5
C00876,38,Male,Home & Kitchen,Bedsheet,10526.98,3,No,Active,Debit Card,2024-04-09,Bengaluru,5.0
C00363,64,Female,Clothing,Jacket,1031.13,1,No,Active,Net Banking,2025-08-29,Kolkata,4.2
C00822,35,Female,Sports,Cricket Bat,2567.23,1,Yes,Active,Debit Card,2024-09-27,Mumbai,4.9
C00753,51,Male,Electronics,Headphones,48910.18,1,No,Inactive,UPI,2024-02-13,Ahmedabad,3.8
C01294,24,Male,Clothing,Sneakers,2143.36,5,No,Active,Credit Card,2025-10-12,Delhi,3.7
C01717,39,Female,Books,Business,845.99,2,No,Inactive,Debit Card,2024-04-25,Delhi,4.0
C01872,59,Female,Books,Comics,1272.74,5,No,Active,Debit Card,2025-08-12,Hyderabad,2.7
C00895,43,Male,Clothing,T-Shirt,1488.4,2,No,Inactive,Cash,2024-04-30,Chennai,3.5
C01249,47,Female,Beauty,Shampoo,597.09,3,No,Active,Debit Card,2025-05-13,Chennai,3.9
C00782,33,Male,Electronics,Headphones,48673.02,4,No,Inactive,Wallet,2025-07-21,Kolkata,4.4
C00161,24,Male,Sports,Running Shoes,9796.18,1,Yes,Inactive,Debit Card,2025-10-11,Chandigarh,4.8
C01367,38,Female,Clothing,Sneakers,3815.5,1,Yes,Active,Debit Card,2025-05-12,Delhi,2.7
C01123,43,Male,Beauty,Face Cream,3875.52,2,No,Inactive,Credit Card,2024-06-30,Hyderabad,4.1
C00389,26,Female,Sports,Football,11374.2,3,No,Active,Debit Card,2025-10-09,Bengaluru,4.5
C00179,41,Male,Clothing,Sneakers,795.18,1,Yes,Inactive,Cash,2024-10-25,Delhi,3.1
C01576,58,Female,Sports,Dumbbells,4869.26,3,No,Inactive,Cash,2025-04-23,Hyderabad,3.8
C00767,60,Female,Clothing,T-Shirt,3002.87,1,No,Active,Wallet,2024-11-02,Pune,3.6
C00848,48,Female,Sports,Dumbbells,10317.91,2,No,Inactive,UPI,2024-07-21,Chandigarh,5.0
C01791,61,Female,Electronics,Smartphone,52813.31,4,No,Inactive,Net Banking,2025-01-04,Jaipur,4.7
C00258,27,Male,Electronics,Speaker,6693.78,2,No,Active,Wallet,2025-08-17,Delhi,3.8
C00034,20,Male,Electronics,Speaker,49760.9,1,No,Inactive,UPI,2025-02-24,Jaipur,3.5
C01753,31,Male,Books,Fiction,1666.25,1,Yes,Inactive,Credit Card,2024-10-31,Chennai,4.1
C01696,35,Male,Books,Business,1161.41,2,Yes,Inactive,Net Banking,2025-01-06,Jaipur,3.3
C01888,46,Female,Sports,Yoga Mat,10674.96,3,Yes,Active,UPI,2024-04-08,Hyderabad,3.9
C01777,45,Female,Beauty,Skin Serum,2098.94,3,No,Active,Wallet,2025-03-08,Kolkata,4.0
C00010,60,Male,Books,Business,669.49,1,No,Inactive,UPI,2024-09-08,Delhi,2.6
C00687,64,Male,Books,Fiction,733.53,2,No,Active,UPI,2025-01-13,Bengaluru,3.5
C00412,24,Female,Electronics,Smartphone,17495.35,1,No,Inactive,Debit Card,2025-10-31,Ahmedabad,3.2
C00842,32,Female,Clothing,Sneakers,2874.96,3,No,Active,Net Banking,2025-04-26,Hyderabad,4.1
C01586,56,Female,Clothing,Jeans,4346.32,2,Yes,Active,Cash,2024-03-07,Pune,3.8
C01205,63,Male,Sports,Running Shoes,10262.78,2,No,Inactive,Net Banking,2024-10-12,Jaipur,4.2
C00590,64,Male,Books,Self-Help,1498.9,1,Yes,Inactive,Debit Card,2025-07-17,Mumbai,4.0
C01192,27,Male,Clothing,Jeans,511.05,2,No,Active,Cash,2025-01-17,Delhi,3.9
C01258,54,Female,Home & Kitchen,Coffee Maker,6868.81,1,No,Inactive,Net Banking,2025-08-08,Hyderabad,5.0
C01111,38,Other,Clothing,T-Shirt,3023.59,1,Yes,Inactive,Net Banking,2024-05-16,Chennai,3.3
C00140,43,Female,Clothing,Jeans,2514.16,2,Yes,Active,UPI,2025-03-28,Bengaluru,4.4
C01991,63,Female,Books,Technology,1205.09,4,Yes,Inactive,UPI,2025-09-13,Chennai,2.6
C00814,32,Female,Beauty,Skin Serum,4226.27,1,No,Inactive,Credit Card,2024-11-05,Delhi,3.2
C00235,36,Female,Sports,Yoga Mat,6118.2,2,No,Inactive,Net Banking,2024-05-05,Delhi,4.7
C00639,57,Male,Electronics,Headphones,42284.14,1,No,Inactive,Credit Card,2024-01-16,Chandigarh,4.8
C00862,49,Female,Clothing,Jacket,1752.0,1,No,Active,Debit Card,2024-03-29,Mumbai,2.8
C00401,53,Female,Home & Kitchen,Storage Box,13811.47,2,Yes,Inactive,UPI,2024-02-20,Delhi,3.7
C00650,20,Other,Clothing,Dress,3822.32,1,Yes,Active,Credit Card,2025-11-20,Pune,3.1
C00192,25,Male,Electronics,Smartwatch,22018.18,3,No,Active,Net Banking,2024-03-24,Mumbai,3.5
C01093,35,Female,Home & Kitchen,Cookware,12620.29,1,Yes,Active,Wallet,2024-03-21,Pune,5.0
C00950,40,Female,Electronics,Laptop,77860.1,5,No,Inactive,UPI,2025-09-27,Delhi,2.8
C01121,26,Female,Clothing,Sneakers,3900.6,2,No,Active,UPI,2025-07-03,Pune,4.3
C00780,38,Other,Beauty,Face Cream,1643.59,1,No,Inactive,Debit Card,2025-03-10,Delhi,4.3
C00960,43,Female,Home & Kitchen,Lamp,11418.05,1,No,Inactive,Debit Card,2024-08-31,Chandigarh,3.7
C01160,38,Male,Clothing,Sneakers,831.18,4,Yes,Active,Debit Card,2024-03-08,Mumbai,3.3
C00729,51,Male,Beauty,Perfume,2922.91,1,No,Active,Credit Card,2024-08-31,Hyderabad,3.2
C00902,35,Female,Books,Business,540.34,3,No,Inactive,UPI,2024-09-04,Chennai,4.7
C00753,56,Male,Beauty,Perfume,3720.05,2,Yes,Active,Cash,2024-12-09,Bengaluru,4.4
C01552,23,Other,Clothing,T-Shirt,1634.3,1,No,Active,Credit Card,2025-09-24,Mumbai,4.0
C01789,64,Male,Home & Kitchen,Bedsheet,9940.26,1,Yes,Inactive,Credit Card,2025-06-11,Chandigarh,3.7
C01580,38,Female,Electronics,Headphones,88724.18,1,No,Active,Net Banking,2025-07-09,Hyderabad,5.0
C00700,35,Male,Clothing,Jeans,4004.9,2,Yes,Active,Debit Card,2024-03-27,Chandigarh,3.1
C01409,50,Male,Electronics,Speaker,43362.76,4,No,Inactive,Cash,2025-02-11,Pune,3.8
C00429,42,Female,Beauty,Shampoo,3344.76,4,Yes,Active,UPI,2025-11-08,Pune,4.3
C00191,18,Female,Clothing,Jacket,4555.23,3,No,Inactive,Debit Card,2025-05-06,Bengaluru,4.9
C01836,56,Female,Clothing,Dress,325.3,1,No,Active,Credit Card,2024-11-26,Mumbai,3.6
C01814,61,Male,Electronics,Speaker,35434.22,2,No,Active,UPI,2024-12-09,Hyderabad,4.0
C01732,32,Female,Books,Technology,664.22,1,No,Inactive,Credit Card,2025-08-22,Hyderabad,4.4
C01644,62,Male,Clothing,Jacket,1340.25,1,No,Active,Debit Card,2025-03-12,Chandigarh,4.0
C01460,45,Female,Sports,Yoga Mat,7293.59,1,No,Inactive,Credit Card,2024-07-29,Jaipur,3.9
C01954,39,Male,Clothing,Jeans,393.11,1,No,Inactive,Cash,2025-11-30,Kolkata,4.4
C01595,50,Female,Electronics,Speaker,27812.4,1,Yes,Active,Net Banking,2025-11-26,Chandigarh,3.0
C01305,47,Female,Electronics,Headphones,25343.8,1,No,Inactive,Net Banking,2024-10-25,Mumbai,3.9
C00575,62,Female,Beauty,Perfume,4833.51,4,Yes,Inactive,Debit Card,2024-12-03,Ahmedabad,3.0
C01816,42,Male,Electronics,Smartwatch,57721.61,3,No,Inactive,UPI,2025-01-05,Pune,3.0
C01455,24,Other,Books,Business,972.12,1,No,Active,UPI,2025-07-02,Jaipur,4.9
C01663,41,Female,Home & Kitchen,Coffee Maker,8641.29,2,Yes,Inactive,UPI,2025-08-05,Mumbai,5.0
C01078,35,Female,Clothing,Sneakers,1733.24,1,No,Inactive,UPI,2024-08-29,Pune,4.8
C00327,54,Male,Books,Self-Help,580.14,5,No,Active,Net Banking,2024-12-18,Delhi,4.0
C00597,46,Other,Sports,Running Shoes,3356.96,4,No,Active,UPI,2024-10-30,Hyderabad,3.7
C00042,34,Male,Home & Kitchen,Coffee Maker,2265.31,3,No,Inactive,UPI,2024-10-14,Hyderabad,4.2
C00912,27,Female,Clothing,T-Shirt,4218.26,1,No,Inactive,UPI,2025-10-19,Mumbai,4.7
C00761,43,Male,Books,Fiction,1112.1,4,Yes,Inactive,Debit Card,2024-08-14,Mumbai,3.5
C00345,62,Female,Books,Self-Help,1189.76,2,No,Inactive,Debit Card,2025-04-17,Kolkata,3.1
C00387,65,Male,Clothing,T-Shirt,4667.74,5,No,Inactive,Debit Card,2024-01-15,Delhi,4.7
C01571,19,Female,Beauty,Skin Serum,4063.0,1,No,Active,UPI,2025-04-17,Hyderabad,4.0
C01154,46,Other,Clothing,Jeans,1245.92,2,Yes,Inactive,Debit Card,2024-10-14,Bengaluru,3.9
C01411,40,Male,Electronics,Smartphone,26819.07,4,Yes,Inactive,UPI,2025-06-12,Jaipur,3.5
C01260,28,Male,Sports,Dumbbells,7250.63,1,Yes,Inactive,UPI,2024-11-10,Ahmedabad,2.9
C01247,65,Female,Books,Comics,1106.24,4,Yes,Inactive,UPI,2024-08-12,Pune,3.5
C00273,44,Male,Electronics,Smartphone,64906.16,1,No,Inactive,Credit Card,2024-07-28,Pune,3.9
C01760,33,Female,Books,Comics,350.1,4,No,Active,UPI,2024-10-16,Ahmedabad,3.4
C00330,30,Male,Beauty,Shampoo,3505.49,1,No,Inactive,Wallet,2024-11-05,Chennai,4.4
C00704,47,Female,Clothing,Jeans,4974.6,2,No,Inactive,Credit Card,2024-09-08,Chandigarh,3.6
C00867,43,Male,Beauty,Face Cream,1047.19,3,No,Inactive,UPI,2025-08-15,Ahmedabad,3.6
C00742,19,Female,Books,Fiction,487.38,1,Yes,Inactive,UPI,2025-02-18,Bengaluru,4.6
C01307,43,Female,Home & Kitchen,Lamp,2085.43,2,Yes,Inactive,UPI,2025-04-28,Mumbai,3.1
C00383,54,Female,Beauty,Face Cream,1485.47,5,No,Inactive,Cash,2024-05-10,Chennai,4.5
C01395,40,Female,Clothing,Sneakers,692.66,1,No,Active,Debit Card,2025-07-05,Jaipur,4.7
C00575,65,Male,Beauty,Face Cream,1131.16,1,Yes,Active,Debit Card,2025-04-07,Chandigarh,4.9
C00845,61,Other,Home & Kitchen,Cookware,11928.27,4,No,Inactive,Credit Card,2025-07-03,Mumbai,4.6
C01118,35,Male,Clothing,Sneakers,2221.83,4,No,Inactive,Debit Card,2024-05-21,Kolkata,3.9
C01094,51,Female,Clothing,T-Shirt,1815.53,2,No,Inactive,Debit Card,2025-10-08,Chandigarh,4.9
C00499,38,Female,Books,Technology,561.93,1,Yes,Active,Credit Card,2024-06-28,Kolkata,4.9
C01238,62,Female,Sports,Running Shoes,10515.76,4,No,Active,Debit Card,2024-06-25,Delhi,2.9
C01549,54,Female,Home & Kitchen,Lamp,13658.34,1,No,Inactive,Net Banking,2025-11-10,Chennai,4.2
C01131,33,Male,Electronics,Smartwatch,14475.1,2,No,Inactive,UPI,2024-07-24,Mumbai,
C00531,43,Male,Electronics,Speaker,67698.47,3,Yes,Active,Credit Card,2024-08-04,Mumbai,4.2
C01367,29,Male,Beauty,Shampoo,476.81,1,Yes,Active,Credit Card,2025-10-24,Mumbai,3.3
C00648,46,Female,Home & Kitchen,Bedsheet,6943.89,4,Yes,Active,Wallet,2025-12-22,Pune,4.6
C00889,32,Female,Clothing,Jeans,4832.2,2,Yes,Inactive,Debit Card,2025-12-18,Delhi,3.9
C01939,62,Male,Sports,Dumbbells,10483.34,5,No,Inactive,UPI,2025-04-16,Pune,3.4
C00942,26,Female,Electronics,Headphones,48954.67,1,No,Inactive,UPI,2025-07-29,Pune,3.7
C00146,30,Male,Sports,Cricket Bat,3643.84,4,No,Inactive,Net Banking,2024-12-05,Chennai,3.8
C00644,40,Female,Electronics,Smartphone,31641.1,2,Yes,Active,Credit Card,2025-04-09,Jaipur,4.3
C00938,29,Male,Home & Kitchen,Cookware,7502.34,1,No,Inactive,Debit Card,2025-10-03,Chandigarh,3.1
C01907,56,Female,Home & Kitchen,Bedsheet,2417.99,4,No,Inactive,Cash,2024-03-06,Hyderabad,4.1
C00613,59,Female,Electronics,Smartwatch,89614.25,2,Yes,Inactive,Net Banking,2024-10-18,Ahmedabad,3.6
C00500,33,Female,Home & Kitchen,Coffee Maker,9222.9,3,No,Inactive,Debit Card,2025-05-04,Chennai,4.4
C01557,60,Female,Clothing,T-Shirt,843.03,2,Yes,Active,Debit Card,2025-06-06,Kolkata,3.9
C01417,41,Female,Electronics,Smartwatch,79922.69,1,Yes,Inactive,Debit Card,2025-12-21,Hyderabad,4.0
C01816,49,Other,Clothing,Jacket,3280.58,3,No,Active,UPI,2024-04-01,Kolkata,4.3
C00112,43,Female,Home & Kitchen,Storage Box,4065.67,4,No,Active,Credit Card,2024-03-08,Jaipur,
C01838,60,Male,Books,Self-Help,778.58,2,Yes,Inactive,Credit Card,2024-03-29,Chennai,4.5
C00595,20,Male,Clothing,Dress,3690.51,1,No,Active,UPI,2025-01-08,Bengaluru,4.2
C01122,35,Male,Sports,Football,9374.88,1,No,Inactive,UPI,2025-05-13,Hyderabad,5.0
C01846,43,Female,Sports,Running Shoes,6800.44,2,No,Inactive,Debit Card,2025-03-30,Hyderabad,
C00131,20,Male,Electronics,Smartwatch,55579.96,2,Yes,Inactive,Cash,2024-06-03,Chandigarh,4.1
C01424,20,Male,Electronics,Speaker,5042.94,3,No,Inactive,Wallet,2025-07-13,Chennai,3.6
C00157,54,Female,Clothing,Jeans,4995.82,1,No,Active,Credit Card,2025-04-16,Kolkata,3.9
C01557,22,Other,Books,Comics,1065.26,1,No,Inactive,UPI,2025-03-18,Hyderabad,4.8
C01498,23,Female,Electronics,Laptop,47621.55,4,No,Inactive,Net Banking,2025-09-15,Mumbai,4.0
C00021,61,Female,Electronics,Headphones,42566.96,4,No,Inactive,Net Banking,2025-05-03,Kolkata,4.3
C01518,63,Female,Sports,Running Shoes,5102.0,4,No,Inactive,Credit Card,2025-01-15,Chennai,4.2
C00106,25,Male,Sports,Yoga Mat,8195.93,2,No,Active,Net Banking,2025-03-17,Delhi,3.1
C00444,22,Female,Sports,Cricket Bat,9131.87,2,No,Active,UPI,2024-06-01,Kolkata,5.0
C00034,31,Female,Home & Kitchen,Lamp,2066.11,1,No,Active,Net Banking,2025-05-09,Ahmedabad,3.9
C01307,59,Female,Sports,Cricket Bat,4418.0,2,No,Inactive,Credit Card,2025-02-23,Bengaluru,3.8
C00036,52,Female,Home & Kitchen,Bedsheet,14695.38,3,No,Active,UPI,2024-03-08,Hyderabad,4.5
C00892,47,Female,Electronics,Laptop,82145.74,1,No,Active,Debit Card,2025-01-13,Jaipur,3.5
C01476,39,Female,Home & Kitchen,Coffee Maker,14743.49,1,No,Inactive,Debit Card,2024-10-17,Hyderabad,4.0
C01907,62,Female,Clothing,Sneakers,3352.72,3,No,Active,Credit Card,2025-12-16,Jaipur,3.7
C01957,58,Female,Home & Kitchen,Bedsheet,7741.24,3,No,Inactive,Debit Card,2025-04-30,Bengaluru,4.7
C00628,34,Female,Clothing,Sneakers,3187.79,1,No,Inactive,Credit Card,2025-12-29,Delhi,4.1
C00187,37,Male,Electronics,Smartwatch,34714.37,3,No,Inactive,Net Banking,2025-09-20,Chandigarh,4.1
C01797,43,Male,Clothing,Dress,4299.83,1,Yes,Inactive,UPI,2025-03-16,Ahmedabad,3.4
C00062,55,Female,Electronics,Headphones,11051.7,3,Yes,Active,Debit Card,2024-02-22,Mumbai,3.4
C01161,50,Female,Electronics,Smartphone,25312.68,4,No,Active,UPI,2025-12-11,Bengaluru,4.4
C01018,32,Female,Clothing,Dress,3413.33,2,No,Inactive,Debit Card,2025-05-31,Chandigarh,4.9
C01966,32,Female,Beauty,Skin Serum,3450.52,1,No,Inactive,Cash,2025-01-11,Kolkata,3.0
C00298,29,Female,Home & Kitchen,Bedsheet,1342.27,1,Yes,Inactive,Debit Card,2025-11-27,Pune,4.5
C00769,48,Female,Clothing,Dress,4307.56,3,No,Active,Credit Card,2024-06-14,Ahmedabad,3.6
C01703,18,Male,Home & Kitchen,Coffee Maker,5089.85,3,Yes,Inactive,Credit Card,2025-08-11,Mumbai,4.4
C01233,37,Other,Beauty,Perfume,202.53,1,Yes,Inactive,UPI,2024-10-30,Mumbai,3.5
C00049,48,Male,Home & Kitchen,Lamp,10161.82,5,No,Active,Debit Card,2025-03-17,Hyderabad,4.3
C00886,21,Male,Home & Kitchen,Bedsheet,8830.55,5,No,Inactive,Net Banking,2024-07-19,Bengaluru,3.9
C01334,26,Male,Clothing,Jeans,4153.6,2,No,Active,Debit Card,2024-08-23,Delhi,4.6
C00580,24,Female,Home & Kitchen,Storage Box,5162.65,3,No,Inactive,Credit Card,2025-05-15,Hyderabad,4.4
C00838,22,Male,Books,Fiction,934.49,2,No,Inactive,Cash,2024-12-27,Chandigarh,4.1
C00211,48,Female,Clothing,T-Shirt,1989.96,1,No,Active,Credit Card,2024-10-26,Chennai,4.4
C00313,63,Male,Home & Kitchen,Coffee Maker,10403.41,2,Yes,Active,UPI,2024-03-16,Chennai,3.6
C00237,30,Male,Sports,Yoga Mat,6010.02,3,No,Inactive,Net Banking,2025-07-11,Chennai,3.5
C00079,18,Female,Clothing,Sneakers,4757.3,3,Yes,Active,Debit Card,2024-04-12,Kolkata,3.9
C00155,18,Male,Electronics,Speaker,48145.02,1,Yes,Inactive,Wallet,2024-09-07,Hyderabad,3.9
C00989,41,Male,Clothing,Jacket,4614.33,2,Yes,Inactive,Debit Card,2024-01-07,Hyderabad,4.2
C00906,18,Male,Sports,Running Shoes,3218.54,3,No,Active,Cash,2025-02-21,Bengaluru,2.8
C01328,54,Female,Beauty,Lipstick,834.52,2,Yes,Active,Credit Card,2025-12-02,Jaipur,5.0
C01588,50,Female,Electronics,Smartphone,45927.21,3,Yes,Active,Cash,2024-02-27,Chennai,4.0
C00502,46,Male,Books,Comics,888.87,1,No,Inactive,Wallet,2024-10-27,Chandigarh,3.0
C01039,57,Female,Books,Business,417.1,2,No,Inactive,Credit Card,2025-03-09,Kolkata,3.4
C01393,35,Male,Electronics,Smartwatch,41527.42,3,No,Inactive,Debit Card,2024-07-30,Mumbai,4.8
C01120,24,Female,Clothing,Sneakers,2233.07,2,No,Inactive,UPI,2025-12-05,Jaipur,3.5
C00852,19,Male,Clothing,T-Shirt,4675.56,2,No,Inactive,UPI,2025-09-24,Delhi,3.1
C01997,20,Male,Sports,Yoga Mat,11082.8,2,Yes,Inactive,Credit Card,2024-12-29,Bengaluru,3.9
C01082,42,Male,Beauty,Shampoo,2228.84,1,Yes,Inactive,UPI,2025-02-07,Hyderabad,3.2
C00730,23,Other,Sports,Dumbbells,9946.28,1,Yes,Active,Net Banking,2024-10-14,Chennai,4.0
C00213,47,Male,Home & Kitchen,Coffee Maker,13256.03,1,No,Active,Credit Card,2024-07-19,Jaipur,5.0
C00889,55,Male,Sports,Yoga Mat,1466.75,2,Yes,Inactive,UPI,2024-09-08,Ahmedabad,4.9
C01796,42,Female,Home & Kitchen,Coffee Maker,14881.97,1,No,Inactive,Credit Card,2025-06-20,Jaipur,2.8
C01588,31,Female,Electronics,Smartphone,8772.23,5,Yes,Inactive,Debit Card,2025-03-17,Jaipur,3.9
C01096,43,Female,Home & Kitchen,Cookware,807.15,3,No,Inactive,UPI,2024-10-30,Mumbai,3.8
C01925,25,Female,Beauty,Face Cream,4881.39,3,No,Inactive,Net Banking,2025-06-05,Ahmedabad,4.2
C01174,41,Female,Electronics,Speaker,1140.17,2,No,Active,Net Banking,2025-11-03,Pune,4.7
C00149,63,Male,Beauty,Skin Serum,2441.34,4,Yes,Inactive,UPI,2025-03-03,Pune,3.7
C00858,33,Female,Electronics,Speaker,29316.26,2,No,Active,Credit Card,2024-04-12,Delhi,3.9
C01199,32,Male,Electronics,Smartphone,38408.51,1,No,Inactive,UPI,2025-04-10,Chennai,4.6
C01388,54,Female,Home & Kitchen,Storage Box,11543.6,1,Yes,Inactive,Credit Card,2025-01-29,Pune,2.6
C01280,54,Male,Clothing,Dress,4509.57,4,No,Inactive,UPI,2024-04-16,Ahmedabad,4.4
C01608,25,Male,Electronics,Speaker,33025.08,1,No,Active,Net Banking,2025-08-17,Delhi,3.7
C01448,52,Female,Home & Kitchen,Cookware,10244.6,3,No,Active,Debit Card,2025-11-23,Kolkata,3.5
C00199,47,Female,Beauty,Lipstick,4181.46,1,No,Inactive,UPI,2024-12-07,Delhi,3.0
C01246,21,Female,Electronics,Smartphone,68058.6,2,No,Active,UPI,2024-03-22,Hyderabad,4.2
C00310,31,Other,Home & Kitchen,Cookware,13379.52,2,Yes,Inactive,Credit Card,2025-06-08,Ahmedabad,4.0
C00881,52,Male,Clothing,Dress,1031.18,3,No,Active,Wallet,2024-07-17,Chandigarh,3.8
C01013,34,Male,Electronics,Speaker,24845.59,3,No,Active,Wallet,2024-12-11,Chennai,4.3
C00457,52,Female,Electronics,Speaker,39742.89,5,No,Active,UPI,2024-12-07,Delhi,3.8
C00019,38,Male,Home & Kitchen,Lamp,12088.52,4,Yes,Inactive,UPI,2025-12-26,Delhi,5.0
C01112,37,Male,Clothing,Sneakers,1148.21,1,Yes,Inactive,Debit Card,2024-04-27,Ahmedabad,3.1
C00308,33,Male,Beauty,Lipstick,1663.68,1,No,Inactive,Credit Card,2025-05-25,Hyderabad,4.4
C00988,57,Male,Sports,Cricket Bat,10438.9,3,No,Active,Net Banking,2024-03-07,Bengaluru,5.0
C00236,20,Other,Home & Kitchen,Bedsheet,4605.18,1,Yes,Inactive,Debit Card,2025-08-18,Chandigarh,3.3
C00997,58,Female,Clothing,Sneakers,3992.38,2,Yes,Active,UPI,2025-04-09,Pune,4.4
C01788,60,Female,Electronics,Laptop,63188.54,1,No,Active,Cash,2024-04-25,Kolkata,4.6
C00848,63,Female,Clothing,Sneakers,4410.18,2,Yes,Active,UPI,2025-10-28,Chennai,4.0
C01512,47,Female,Home & Kitchen,Cookware,11226.77,1,Yes,Inactive,Debit Card,2024-11-14,Hyderabad,3.8
C00309,26,Male,Clothing,Sneakers,4669.73,2,No,Inactive,Net Banking,2024-01-31,Jaipur,4.4
C00124,27,Female,Home & Kitchen,Cookware,2073.63,2,Yes,Active,Cash,2024-05-13,Chennai,3.9
C00382,28,Female,Electronics,Speaker,19747.44,2,Yes,Inactive,Credit Card,2024-01-02,Ahmedabad,3.6
C00719,30,Male,Clothing,T-Shirt,3903.64,3,Yes,Inactive,UPI,2025-02-19,Bengaluru,2.1
C00868,47,Female,Electronics,Laptop,34998.8,1,No,Inactive,Cash,2025-04-08,Ahmedabad,3.9
C00894,47,Female,Clothing,Jeans,3837.62,1,No,Active,Credit Card,2024-05-03,Delhi,4.4
C00954,53,Male,Clothing,Jacket,3933.67,2,No,Active,Credit Card,2025-06-03,Chandigarh,3.8
C00022,63,Male,Clothing,Dress,523.41,4,Yes,Active,Cash,2024-11-30,Pune,4.2
C00515,38,Female,Electronics,Speaker,44940.89,5,Yes,Inactive,UPI,2024-08-31,Chennai,4.2
C00618,46,Female,Electronics,Headphones,58189.86,1,Yes,Inactive,Debit Card,2025-01-25,Hyderabad,2.9
C01136,46,Female,Sports,Cricket Bat,5912.66,1,No,Active,Debit Card,2024-03-06,Kolkata,3.9
C01435,46,Female,Clothing,T-Shirt,4582.76,2,No,Active,UPI,2025-06-25,Jaipur,5.0
C00673,26,Male,Clothing,Jeans,2820.51,1,No,Active,Debit Card,2025-09-05,Pune,3.4
C00736,33,Female,Beauty,Perfume,2703.66,1,Yes,Active,UPI,2024-03-27,Hyderabad,3.4
C00489,54,Male,Beauty,Perfume,2455.98,1,No,Inactive,Wallet,2024-10-09,Chandigarh,3.7
C01965,36,Female,Electronics,Smartwatch,60202.8,2,No,Active,Debit Card,2024-05-26,Jaipur,3.3
C01382,57,Female,Home & Kitchen,Cookware,8481.95,3,No,Inactive,UPI,2024-07-22,Pune,4.5
C00715,44,Female,Sports,Running Shoes,1388.91,2,No,Inactive,Net Banking,2024-06-18,Kolkata,4.2
C01148,63,Other,Clothing,Sneakers,1155.51,2,No,Active,Debit Card,2024-02-22,Jaipur,3.8
C00703,22,Female,Beauty,Shampoo,1263.45,1,No,Active,UPI,2025-05-30,Mumbai,3.9
C01105,31,Male,Clothing,T-Shirt,4163.2,4,No,Inactive,Net Banking,2025-03-05,Ahmedabad,4.4
C01108,25,Female,Electronics,Speaker,73941.04,1,No,Inactive,UPI,2024-02-27,Pune,4.3
C01654,41,Male,Electronics,Laptop,73185.26,1,Yes,Inactive,UPI,2024-01-14,Mumbai,3.7
C01301,52,Male,Books,Business,983.21,5,No,Inactive,Credit Card,2024-08-19,Jaipur,4.3
C01457,65,Female,Beauty,Face Cream,1410.27,1,No,Inactive,Debit Card,2025-08-27,Chennai,3.3
C00327,46,Male,Books,Self-Help,386.23,2,No,Inactive,Debit Card,2024-01-06,Chandigarh,4.6
C01906,41,Female,Beauty,Face Cream,3051.55,2,No,Inactive,Net Banking,2024-05-18,Jaipur,3.8
C00242,37,Male,Clothing,Dress,938.92,1,No,Inactive,UPI,2025-04-23,Hyderabad,4.0
C00974,50,Female,Clothing,Jacket,1770.16,3,No,Inactive,UPI,2024-07-04,Chandigarh,3.4
C01368,20,Female,Electronics,Smartwatch,87742.0,2,No,Inactive,Debit Card,2024-12-06,Chandigarh,3.6
C00095,19,Female,Sports,Running Shoes,6842.92,2,No,Active,UPI,2025-09-07,Chandigarh,3.5
C00422,62,Male,Electronics,Smartwatch,12374.47,4,No,Active,Wallet,2025-12-03,Pune,
C01869,56,Female,Home & Kitchen,Storage Box,14695.09,1,Yes,Inactive,Debit Card,2025-08-15,Jaipur,2.4
C00870,49,Male,Clothing,Jeans,494.35,1,Yes,Inactive,Credit Card,2024-01-24,Pune,3.9
C00308,30,Male,Sports,Yoga Mat,6291.3,1,Yes,Active,Wallet,2025-03-12,Delhi,4.7
C01555,30,Female,Clothing,Dress,4482.16,1,Yes,Active,Debit Card,2025-12-27,Chandigarh,3.2
C00431,19,Male,Sports,Cricket Bat,9797.97,1,No,Inactive,Debit Card,2024-01-24,Mumbai,5.0
C01117,19,Male,Books,Fiction,1043.44,2,Yes,Inactive,Net Banking,2024-07-06,Jaipur,5.0
C00311,20,Male,Books,Self-Help,616.76,3,No,Inactive,Debit Card,2025-11-15,Chennai,3.3
C01414,27,Male,Home & Kitchen,Cookware,12493.36,3,No,Inactive,UPI,2024-01-27,Hyderabad,4.4
C00893,34,Male,Books,Fiction,1025.57,1,Yes,Inactive,UPI,2025-05-13,Ahmedabad,5.0
C00093,25,Male,Sports,Football,1832.54,1,No,Active,UPI,2025-07-03,Mumbai,4.6
C00664,38,Male,Sports,Running Shoes,7107.3,4,Yes,Inactive,Wallet,2024-02-12,Chennai,5.0
C01923,22,Female,Sports,Dumbbells,416.76,2,No,Inactive,Wallet,2025-12-17,Mumbai,4.7
C01523,37,Male,Clothing,Jacket,3374.85,1,No,Inactive,Debit Card,2024-12-15,Hyderabad,3.8
C01712,65,Other,Beauty,Face Cream,4374.2,1,No,Inactive,Cash,2024-10-24,Chandigarh,4.1
